Distination,appid,len,path,time,state,seq,data_cnt
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 0.064999997)",354,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 0.064999997)",355,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 0.064999997)",354,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 7, 49.675999999)",354,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 7, 49.675999999)",353,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 0.064999997)",355,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 0.064999997)",354,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 7, 55.174999952)",354,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 7, 55.174999952)",353,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 2.032999992)",354,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 2.032999992)",354,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 2.032999992)",354,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 2.032999992)",354,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 4.675999999)",354,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 4.675999999)",355,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 4.675999999)",355,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 4.675999999)",354,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 4.675999999)",355,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 4.675999999)",354,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 4.675999999)",355,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 4.675999999)",354,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 0.064999997)",355,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 0.064999997)",354,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 7, 55.174999952)",354,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 7, 55.174999952)",353,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 2.032999992)",354,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.065999984)",355,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.065999984)",356,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.174999952)",354,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.174999952)",355,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.065999984)",356,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.065999984)",355,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.174999952)",355,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.174999952)",354,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.065999984)",356,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.065999984)",355,2,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.174999952)",355,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.174999952)",354,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 4.675999999)",355,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 4.675999999)",354,4,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.065999984)",356,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.065999984)",355,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.174999952)",355,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.174999952)",354,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 12.033999979)",355,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 12.033999979)",355,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 12.033999979)",355,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 12.033999979)",355,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 14.676999986)",355,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 14.676999986)",356,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 14.676999986)",356,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 14.676999986)",355,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 14.676999986)",356,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 14.676999986)",355,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 14.676999986)",356,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 14.676999986)",355,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.065999984)",356,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.065999984)",355,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.174999952)",355,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.174999952)",354,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 12.033999979)",355,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 20.174999952)",355,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 20.174999952)",356,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 20.174999952)",356,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 20.174999952)",355,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 20.174999952)",356,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 20.174999952)",355,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 14.676999986)",356,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 14.676999986)",355,4,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 10.065999984)",356,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 10.065999984)",355,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 20.174999952)",356,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 20.174999952)",355,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 12.033999979)",355,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 25.066999971)",356,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 25.066999971)",357,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 25.066999971)",357,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 25.066999971)",356,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 25.066999971)",357,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 25.066999971)",356,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 14.676999986)",356,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 14.676999986)",355,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 25.066999971)",357,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 25.066999971)",356,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 20.174999952)",356,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 20.174999952)",355,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 27.034999966)",356,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 27.034999966)",356,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 27.034999966)",356,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 27.034999966)",356,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 29.676999986)",356,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 29.676999986)",357,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 29.676999986)",357,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 29.676999986)",356,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 29.676999986)",357,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 29.676999986)",356,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 29.676999986)",357,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 29.676999986)",356,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 25.066999971)",357,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 25.066999971)",356,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 20.174999952)",356,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 20.174999952)",355,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 27.034999966)",356,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.067999958)",357,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.067999958)",358,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.175999999)",356,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.175999999)",357,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.067999958)",358,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.067999958)",357,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.175999999)",357,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.175999999)",356,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.067999958)",358,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.067999958)",357,2,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.175999999)",357,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.175999999)",356,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 29.676999986)",357,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 29.676999986)",356,4,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.067999958)",358,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.067999958)",357,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.175999999)",357,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.175999999)",356,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 37.034999966)",357,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 37.034999966)",357,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 37.034999966)",357,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 37.034999966)",357,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 39.676999986)",357,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 39.676999986)",358,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 39.676999986)",358,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 39.676999986)",357,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 39.676999986)",358,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 39.676999986)",357,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 39.676999986)",358,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 39.676999986)",357,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.067999958)",358,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.067999958)",357,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.175999999)",357,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.175999999)",356,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 37.034999966)",357,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 45.176999986)",357,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 45.176999986)",358,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 45.176999986)",358,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 45.176999986)",357,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 39.676999986)",358,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 39.676999986)",357,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 45.176999986)",358,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 45.176999986)",357,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 35.067999958)",358,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 35.067999958)",357,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 45.176999986)",358,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 45.176999986)",357,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 37.034999966)",357,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 50.067999958)",358,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 50.067999958)",359,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 50.067999958)",359,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 50.067999958)",358,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 50.067999958)",359,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 50.067999958)",358,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 39.676999986)",358,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 39.676999986)",357,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 50.067999958)",359,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 50.067999958)",358,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 45.176999986)",358,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 45.176999986)",357,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 52.035999953)",358,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 52.035999953)",358,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 52.035999953)",358,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 52.035999953)",358,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 54.677999973)",358,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 54.677999973)",359,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 54.677999973)",359,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 54.677999973)",358,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 54.677999973)",359,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 54.677999973)",358,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 54.677999973)",359,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 54.677999973)",358,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 50.067999958)",359,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 50.067999958)",358,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 45.176999986)",358,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 45.176999986)",357,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 52.035999953)",358,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 0.067999958)",359,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 9, 0.067999958)",360,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 0.177999973)",358,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 9, 0.177999973)",359,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 9, 0.067999958)",360,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 0.067999958)",359,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 9, 0.177999973)",359,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 0.177999973)",358,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 9, 0.067999958)",360,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 0.067999958)",359,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 3, 8, 54.677999973)",359,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 8, 54.677999973)",358,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 9, 0.177999973)",359,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 0.177999973)",358,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 3, 9, 0.067999958)",360,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 0.067999958)",359,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 3, 9, 0.177999973)",359,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 0.177999973)",358,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 2.035999953)",359,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 2.035999953)",359,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 2.035999953)",359,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 2.035999953)",359,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 3, 9, 4.67899996)",359,0,1
