Distination,Goose_pkt_identifi,Goose_pkt_length,Goose_pkt_datSet,Goose_pkt_time,Goose_pkt_TimeAllowTolive,Goose_pkt_stNum,Goose_pkt_sqNum,Goose_pkt_Data_bit_string,Goose_pkt_data_cnt,Goose_pkt_test
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 19.654999971)",1500,293,1,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 19.654999971)",1500,294,2,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 19.654999971)",1500,293,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 19.654999971)",15000,294,3,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 19.654999971)",15000,293,3,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 15.03699994)",15000,294,4,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 15.03699994)",15000,293,4,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 15.149999976)",15000,293,4,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 15.149999976)",15000,292,4,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 17.010999977)",15000,293,4,3,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 25.149999976)",1500,293,0,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 25.149999976)",1500,294,0,4,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 25.149999976)",1500,294,1,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 25.149999976)",1500,293,1,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 25.149999976)",1500,294,2,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 25.149999976)",1500,293,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 19.654999971)",15000,294,4,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 19.654999971)",15000,293,4,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 15.03699994)",15000,294,5,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 15.03699994)",15000,293,5,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 25.149999976)",15000,294,3,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 25.149999976)",15000,293,3,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 17.010999977)",15000,293,5,3,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 30.03699994)",1500,294,0,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 30.03699994)",1500,295,0,4,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 30.03699994)",1500,295,1,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 30.03699994)",1500,294,1,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 30.03699994)",1500,295,2,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 30.03699994)",1500,294,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 19.654999971)",15000,294,5,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 19.654999971)",15000,293,5,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 30.03699994)",15000,295,3,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 30.03699994)",15000,294,3,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 25.149999976)",15000,294,4,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 25.149999976)",15000,293,4,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 32.010999977)",1500,294,0,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 32.010999977)",1500,294,1,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 32.010999977)",1500,294,2,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 32.010999977)",15000,294,3,3,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 34.655999958)",1500,294,0,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 34.655999958)",1500,295,0,4,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 34.655999958)",1500,295,1,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 34.655999958)",1500,294,1,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 34.655999958)",1500,295,2,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 34.655999958)",1500,294,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 34.655999958)",15000,295,3,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 34.655999958)",15000,294,3,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 30.03699994)",15000,295,4,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 30.03699994)",15000,294,4,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 25.149999976)",15000,294,5,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 25.149999976)",15000,293,5,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 32.010999977)",15000,294,4,3,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.037999987)",1500,295,0,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.037999987)",1500,296,0,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.149999976)",1500,294,0,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.149999976)",1500,295,0,4,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.037999987)",1500,296,1,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.037999987)",1500,295,1,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.149999976)",1500,295,1,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.149999976)",1500,294,1,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.037999987)",1500,296,2,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.037999987)",1500,295,2,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.149999976)",1500,295,2,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.149999976)",1500,294,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 34.655999958)",15000,295,4,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 34.655999958)",15000,294,4,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.037999987)",15000,296,3,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.037999987)",15000,295,3,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.149999976)",15000,295,3,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.149999976)",15000,294,3,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 42.010999977)",1500,295,0,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 42.010999977)",1500,295,1,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 42.010999977)",1500,295,2,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 42.010999977)",15000,295,3,3,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 44.655999958)",1500,295,0,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 44.655999958)",1500,296,0,4,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 44.655999958)",1500,296,1,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 44.655999958)",1500,295,1,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 44.655999958)",1500,296,2,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 44.655999958)",1500,295,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 44.655999958)",15000,296,3,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 44.655999958)",15000,295,3,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.037999987)",15000,296,4,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.037999987)",15000,295,4,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.149999976)",15000,295,4,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.149999976)",15000,294,4,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 42.010999977)",15000,295,4,3,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 50.150999963)",1500,295,0,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 50.150999963)",1500,296,0,4,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 50.150999963)",1500,296,1,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 50.150999963)",1500,295,1,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 50.150999963)",1500,296,2,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 50.150999963)",1500,295,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 44.655999958)",15000,296,4,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 44.655999958)",15000,295,4,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 40.037999987)",15000,296,5,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 40.037999987)",15000,295,5,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 50.150999963)",15000,296,3,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 50.150999963)",15000,295,3,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 42.010999977)",15000,295,5,3,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 55.037999987)",1500,296,0,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 55.037999987)",1500,297,0,4,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 55.037999987)",1500,297,1,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 55.037999987)",1500,296,1,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 55.037999987)",1500,297,2,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 55.037999987)",1500,296,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 44.655999958)",15000,296,5,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 44.655999958)",15000,295,5,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 55.037999987)",15000,297,3,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 55.037999987)",15000,296,3,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 50.150999963)",15000,296,4,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 50.150999963)",15000,295,4,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 57.011999964)",1500,296,0,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 57.011999964)",1500,296,1,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 57.011999964)",1500,296,2,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 57.011999964)",15000,296,3,3,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 59.655999958)",1500,296,0,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 59.655999958)",1500,297,0,4,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 59.655999958)",1500,297,1,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 59.655999958)",1500,296,1,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 59.655999958)",1500,297,2,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 59.655999958)",1500,296,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 59.655999958)",15000,297,3,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 59.655999958)",15000,296,3,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 55.037999987)",15000,297,4,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 55.037999987)",15000,296,4,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 50.150999963)",15000,296,5,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 50.150999963)",15000,295,5,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 57.011999964)",15000,296,4,3,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.038999974)",1500,297,0,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.038999974)",1500,298,0,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.150999963)",1500,296,0,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.150999963)",1500,297,0,4,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.038999974)",1500,298,1,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.038999974)",1500,297,1,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.150999963)",1500,297,1,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.150999963)",1500,296,1,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.038999974)",1500,298,2,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.038999974)",1500,297,2,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.150999963)",1500,297,2,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.150999963)",1500,296,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 55, 59.655999958)",15000,297,4,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 55, 59.655999958)",15000,296,4,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.038999974)",15000,298,3,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.038999974)",15000,297,3,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.150999963)",15000,297,3,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.150999963)",15000,296,3,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 7.011999964)",1500,297,0,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 7.011999964)",1500,297,1,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 7.011999964)",1500,297,2,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 7.011999964)",15000,297,3,3,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 9.655999958)",1500,297,0,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 9.656999945)",1500,298,0,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 9.655999958)",1500,297,1,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 9.656999945)",1500,298,1,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 9.655999958)",1500,297,2,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 9.656999945)",1500,298,2,4,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 9.655999958)",15000,297,3,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 9.656999945)",15000,298,3,4,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.038999974)",15000,298,4,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.038999974)",15000,297,4,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.150999963)",15000,297,4,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.150999963)",15000,296,4,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 7.011999964)",15000,297,4,3,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 15.15199995)",1500,297,0,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 15.15199995)",1500,298,0,4,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 15.15199995)",1500,298,1,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 15.15199995)",1500,297,1,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 15.15199995)",1500,298,2,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 15.15199995)",1500,297,2,3,1,0
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 9.655999958)",15000,297,4,3,1,0
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 9.656999945)",15000,298,4,4,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 5.038999974)",15000,298,5,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 5.038999974)",15000,297,5,3,1,0
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 15.15199995)",15000,298,3,4,1,0
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 15.15199995)",15000,297,3,3,1,0
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 7.011999964)",15000,297,5,3,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 20.038999974)",1500,298,0,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 20.038999974)",1500,299,0,4,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 20.038999974)",1500,299,1,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 20.038999974)",1500,298,1,3,1,0
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 2, 56, 20.038999974)",1500,299,2,4,1,0
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 2, 56, 20.038999974)",1500,298,2,3,1,0
