Distination,appid,len,path,t,state,seq,data_cnt
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7339.830000042915,588,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7335.22000002861,589,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7335.22000002861,588,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7330.34399998188,588,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7330.34399998188,587,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7337.197000026703,588,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7345.22100007534,589,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7345.22100007534,590,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7345.34399998188,588,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7345.34399998188,589,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7345.22100007534,590,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7345.22100007534,589,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7345.34399998188,589,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7345.34399998188,588,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7345.22100007534,590,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7345.22100007534,589,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7339.830000042915,589,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7339.830000042915,588,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7345.34399998188,589,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7345.34399998188,588,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7345.22100007534,590,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7345.22100007534,589,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7345.34399998188,589,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7345.34399998188,588,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7347.197000026703,589,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7347.197000026703,589,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7347.197000026703,589,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7347.197000026703,589,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7349.830000042915,589,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7349.830000042915,590,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7349.830000042915,590,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7349.830000042915,589,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7349.830000042915,590,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7349.830000042915,589,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7349.830000042915,590,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7349.830000042915,589,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7345.22100007534,590,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7345.22100007534,589,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7345.34399998188,589,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7345.34399998188,588,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7347.197000026703,589,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7355.34500002861,589,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7355.34500002861,590,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7355.34500002861,590,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7355.34500002861,589,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7349.830000042915,590,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7349.830000042915,589,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7355.34500002861,590,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7355.34500002861,589,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7345.22100007534,590,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7345.22100007534,589,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7355.34500002861,590,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7355.34500002861,589,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7347.197000026703,589,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7360.22100007534,590,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7360.22100007534,591,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7360.22100007534,591,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7360.22100007534,590,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7360.22100007534,591,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7360.22100007534,590,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7349.830000042915,590,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7349.830000042915,589,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7360.22100007534,591,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7360.22100007534,590,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7355.34500002861,590,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7355.34500002861,589,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7362.198001027107,590,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7362.198001027107,590,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7362.198001027107,590,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7362.198001027107,590,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7364.830000042915,590,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7364.830000042915,591,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7364.830000042915,591,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7364.830000042915,590,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7364.830000042915,591,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7364.830000042915,590,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7364.830000042915,591,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7364.830000042915,590,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7360.22100007534,591,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7360.22100007534,590,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7355.34500002861,590,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7355.34500002861,589,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7362.198001027107,590,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7370.222000002861,591,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7370.222000002861,592,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7370.34600007534,590,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7370.34600007534,591,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7370.222000002861,592,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7370.222000002861,591,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7370.34600007534,591,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7370.34600007534,590,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7370.222000002861,592,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7370.222000002861,591,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7364.830000042915,591,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7364.830000042915,590,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7370.34600007534,591,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7370.34600007534,590,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7370.222000002861,592,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7370.222000002861,591,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7370.34600007534,591,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7370.34600007534,590,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7372.198001027107,591,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7372.198001027107,591,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7372.198001027107,591,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7372.198001027107,591,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7374.830000042915,591,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7374.830999970436,592,0,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7374.830000042915,591,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7374.830999970436,592,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7374.830000042915,591,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7374.830999970436,592,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7374.830000042915,591,3,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7374.830999970436,592,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7370.222000002861,592,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7370.222000002861,591,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7370.34600007534,591,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7370.34600007534,590,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7372.198001027107,591,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7380.34600007534,591,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7380.34600007534,592,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7380.34600007534,592,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7380.34600007534,591,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7374.830000042915,591,4,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7374.830999970436,592,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7380.34600007534,592,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7380.34600007534,591,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7370.222000002861,592,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7370.222000002861,591,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7380.34600007534,592,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7380.34600007534,591,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7372.198001027107,591,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7385.222000002861,592,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7385.222000002861,593,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7385.222000002861,593,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7385.222000002861,592,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7385.222000002861,593,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7385.222000002861,592,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7374.830000042915,591,5,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7374.830999970436,592,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7385.222000002861,593,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7385.222000002861,592,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7380.34600007534,592,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7380.34600007534,591,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7387.200000047684,592,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7387.200000047684,592,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7387.200000047684,592,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7387.200000047684,592,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7389.830999970436,592,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7389.830999970436,593,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7389.830999970436,593,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7389.830999970436,592,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7389.830999970436,593,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7389.830999970436,592,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7389.830999970436,593,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7389.830999970436,592,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7385.222000002861,593,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7385.222000002861,592,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7380.34600007534,592,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7380.34600007534,591,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7387.200000047684,592,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7395.222000002861,593,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7395.222000002861,594,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7395.34600007534,592,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7395.34600007534,593,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7395.222000002861,594,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7395.222000002861,593,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7395.34600007534,593,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7395.34600007534,592,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7395.222000002861,594,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7395.222000002861,593,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7389.830999970436,593,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7389.830999970436,592,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7395.34600007534,593,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7395.34600007534,592,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7395.222000002861,594,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7395.222000002861,593,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7395.34600007534,593,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7395.34600007534,592,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7397.200000047684,593,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7397.200000047684,593,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7397.200000047684,593,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7397.200000047684,593,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7399.830999970436,593,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7399.830999970436,594,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7399.830999970436,594,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7399.830999970436,593,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7399.830999970436,594,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7399.830999970436,593,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7399.830999970436,594,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7399.830999970436,593,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7395.222000002861,594,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7395.222000002861,593,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7395.34600007534,593,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7395.34600007534,592,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7397.200000047684,593,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7405.34600007534,593,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7405.34600007534,594,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7405.34600007534,594,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7405.34600007534,593,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7399.830999970436,594,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7399.830999970436,593,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7405.34600007534,594,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7405.34600007534,593,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7395.222000002861,594,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7395.222000002861,593,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7405.34600007534,594,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7405.34600007534,593,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7397.200000047684,593,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7410.222000002861,594,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7410.222000002861,595,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7410.222000002861,595,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7410.222000002861,594,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7410.222000002861,595,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7410.222000002861,594,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7399.830999970436,594,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7399.830999970436,593,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7410.222000002861,595,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7410.222000002861,594,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7405.34600007534,594,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7405.34600007534,593,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7412.200000047684,594,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7412.200000047684,594,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7412.200000047684,594,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7412.200000047684,594,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7414.830999970436,594,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7414.830999970436,595,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7414.830999970436,595,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7414.830999970436,594,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7414.830999970436,595,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7414.830999970436,594,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7414.830999970436,595,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7414.830999970436,594,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7410.222000002861,595,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7410.222000002861,594,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7405.34600007534,594,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7405.34600007534,593,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7412.200000047684,594,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7420.222000002861,595,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7420.222000002861,596,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7420.34600007534,594,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7420.34600007534,595,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7420.222000002861,596,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7420.222000002861,595,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7420.34600007534,595,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7420.34600007534,594,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7420.222000002861,596,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7420.222000002861,595,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7414.830999970436,595,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7414.830999970436,594,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7420.34600007534,595,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7420.34600007534,594,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7420.222000002861,596,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7420.222000002861,595,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7420.34600007534,595,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7420.34600007534,594,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7422.200000047684,595,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7422.200000047684,595,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7422.200000047684,595,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,7422.200000047684,595,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7424.830999970436,595,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7424.832000017166,596,0,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7424.830999970436,595,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7424.832000017166,596,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7424.832000017166,596,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7424.830999970436,595,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,7424.832000017166,596,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,7424.830999970436,595,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,7420.222000002861,596,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,7420.222000002861,595,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,7420.34600007534,595,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,7420.34600007534,594,4,1
